6.99703181,-2.53628829
7.005051868,-2.536727345
7.014076262,-2.646710432
7.029115699,-2.75702281
7.037159539,-4.18082083
7.041197008,-5.823377626
7.046227838,-6.918543547
7.057259076,-7.138125549
7.063252166,-5.824585025
7.067240242,-4.510934737
7.079230082,-2.102831991
7.095248244,-0.789840285
7.109283345,-0.79060863
7.123322104,-1.010355277
7.137368181,-1.66805853
7.149401926,-1.887695413
7.159412362,-1.012331021
7.16041487,-1.012385903
7.169426458,-0.355944932
7.190466303,0.40932661
7.205502081,0.517992534
7.218531016,0.736257374
7.233572283,0.516455844
7.251610094,0.953424577
7.26764655,1.171524771
7.285680703,1.827471807
7.297688837,3.14068304
7.309693311,4.672872576
7.323702801,6.204952349
7.323702801,6.204952349
7.334712086,7.299240162
7.349742376,7.73637354
7.363781135,7.516626893
7.374823349,6.640109983
7.386862582,6.092005646
7.398896327,5.872368762
7.407931698,5.105450767
7.419961784,5.104792186
7.42394986,6.418442473
7.42394986,6.418442473
7.429946609,7.513004695
7.431929671,8.826764747
7.435917747,10.14041503
7.442960909,8.607182744
7.443967075,8.38814956
7.443992686,6.855301443
7.446026971,5.103365259
7.451070606,3.241775279
7.452100554,1.599383129
7.462142091,0.61343195
